candidate_id,image_file,group,source_id,severity,label,wrong_label,realism,class_probability,class_correct,composite_quality,direct_energy,direct_energy_zero_anchored,dot_energy,dot_energy_zero_anchored,base_field_norm
15,images/0015_real.png,real,11578,0.0,231,False,0.7195724844932556,0.17713649570941925,True,0.9663799843627834,-4436.5908203125,-1544.1962890625,-1800.2822265625,-1800.2822265625,15.896764755249023
16,images/0016_real.png,real,5354,0.0,107,False,0.3265588581562042,0.48157787322998047,True,0.6555903049257232,-13737.021484375,-10704.4541015625,-11626.505859375,-11626.505859375,21.487380981445312
17,images/0017_real.png,real,45031,0.0,900,False,0.25164324045181274,0.3258368968963623,True,0.5140734949179047,-6553.7265625,-3057.44580078125,-3621.19873046875,-3621.19873046875,9.945589065551758
18,images/0018_real.png,real,4663,0.0,93,False,0.6191296577453613,0.402631014585495,True,0.9784988272087569,-7815.115234375,-4967.53076171875,-5371.4423828125,-5371.4423828125,17.055763244628906
19,images/0019_real.png,real,17115,0.0,342,False,0.2945956885814667,0.5710151195526123,True,0.5867865519937451,-3631.60693359375,-636.4345703125,-938.7796020507812,-938.7796020507812,27.843788146972656
20,images/0020_real.png,real,30819,0.0,616,False,0.2296280860900879,0.46100106835365295,True,0.5093823299452698,-3708.790771484375,-1032.391357421875,-1581.187255859375,-1581.187255859375,14.847755432128906
21,images/0021_real.png,real,1587,0.0,31,False,0.25249841809272766,0.1246119886636734,True,0.49921813917122754,-5545.634765625,-2532.41845703125,-2920.504150390625,-2920.504150390625,23.726497650146484
22,images/0022_real.png,real,10676,0.0,213,False,0.3164187967777252,0.35729554295539856,True,0.6227521501172791,-4209.60986328125,-1152.819091796875,-1567.2957763671875,-1567.2957763671875,11.898012161254883
23,images/0023_real.png,real,45917,0.0,918,False,0.43259188532829285,0.4024411737918854,True,0.9495699765441752,-5689.5478515625,-2853.619873046875,-3161.2080078125,-3161.2080078125,10.502290725708008
24,images/0024_real.png,real,25878,0.0,517,False,0.39230015873908997,0.5904951095581055,True,0.9010946051602815,-5402.15625,-2025.93310546875,-2873.435546875,-2873.435546875,12.848872184753418
25,images/0025_real.png,real,17262,0.0,345,False,0.7561883330345154,0.09250719845294952,False,0.9581704456606723,-3262.98779296875,-377.1484375,-708.3703002929688,-708.3703002929688,13.239612579345703
26,images/0026_real.png,real,16713,0.0,334,False,0.30443504452705383,0.40940314531326294,True,0.6024237685691947,-3500.5673828125,-572.80615234375,-911.080322265625,-911.080322265625,47.48705291748047
27,images/0027_real.png,real,23369,0.0,467,False,0.4396880865097046,0.681795597076416,True,0.9659890539483972,-4116.27490234375,-1378.973876953125,-1750.298828125,-1750.298828125,22.193880081176758
28,images/0028_real.png,real,9717,0.0,194,False,0.47724589705467224,0.5535266399383545,True,0.9702892885066459,-6559.2451171875,-3563.79443359375,-3936.08935546875,-3936.08935546875,23.63863754272461
29,images/0029_real.png,real,4768,0.0,95,False,0.22582286596298218,0.5027399659156799,True,0.5089913995308835,-7748.5380859375,-4439.16748046875,-5053.23583984375,-5053.23583984375,20.103439331054688
30,images/0030_real.png,real,22015,0.0,440,False,0.1779097616672516,0.5433512926101685,True,0.49960906958561374,-4663.197265625,-1816.078125,-2215.99755859375,-2215.99755859375,7.223971843719482
31,images/0031_real.png,real,3775,0.0,75,False,0.5419198274612427,0.30602219700813293,True,0.9667709147771697,-7326.16748046875,-4286.3896484375,-4807.744140625,-4807.744140625,8.043678283691406
32,images/0032_real.png,real,38296,0.0,765,False,0.16659027338027954,0.006598281674087048,False,0.39366692728694297,-4752.95849609375,-1921.342041015625,-2529.00830078125,-2529.00830078125,16.58304214477539
33,images/0033_real.png,real,17073,0.0,341,False,0.3689618706703186,0.5378938317298889,True,0.8131352619233776,-3195.814453125,-539.6201171875,-821.996337890625,-821.996337890625,9.74826431274414
34,images/0034_real.png,real,27473,0.0,549,False,0.27544111013412476,0.009014985524117947,False,0.47068021892103207,-7969.9267578125,-5026.18212890625,-5910.6689453125,-5910.6689453125,17.12917709350586
35,images/0035_real.png,real,25626,0.0,512,False,0.24447813630104065,0.4384402930736542,True,0.5152462861610633,-14096.5673828125,-11168.515625,-11632.80859375,-11632.80859375,8.253145217895508
36,images/0036_real.png,real,22148,0.0,442,False,0.2795211672782898,0.26492780447006226,True,0.5551211884284597,-9282.296875,-6133.66748046875,-6545.2451171875,-6545.2451171875,10.603964805603027
37,images/0037_real.png,real,39283,0.0,785,False,0.25772395730018616,0.010410264134407043,False,0.44487881157154024,-5975.453125,-2876.048583984375,-3359.48876953125,-3359.48876953125,8.800113677978516
38,images/0038_real.png,real,46213,0.0,924,False,0.271311491727829,0.07539074122905731,True,0.5156372165754496,-5576.6083984375,-2422.49462890625,-2976.882080078125,-2976.882080078125,12.500701904296875
39,images/0039_real.png,real,48573,0.0,971,False,0.19305948913097382,0.6788926124572754,True,0.5054730258014073,-11051.70703125,-8271.130859375,-8938.53125,-8938.53125,25.203149795532227
40,images/0040_real.png,real,40065,0.0,801,False,0.4039773941040039,0.4211618900299072,True,0.9194683346364347,-4896.57666015625,-1918.98193359375,-2390.60400390625,-2390.60400390625,11.566437721252441
41,images/0041_real.png,real,47256,0.0,945,False,0.3131715953350067,0.5758349299430847,True,0.6239249413604379,-7516.82861328125,-4817.900390625,-5628.26025390625,-5628.26025390625,13.614643096923828
42,images/0042_real.png,real,22470,0.0,449,False,0.5494551062583923,0.26786720752716064,True,0.9663799843627834,-3971.332763671875,-987.722412109375,-1360.7430419921875,-1360.7430419921875,9.691703796386719
43,images/0043_real.png,real,44139,0.0,882,False,0.3773358166217804,0.27436864376068115,True,0.8334636434714621,-5049.08935546875,-2328.48828125,-2846.9423828125,-2846.9423828125,10.524242401123047
44,images/0044_real.png,real,44407,0.0,888,False,0.3433983623981476,0.43873485922813416,True,0.7099296325254105,-9603.396484375,-6535.41845703125,-6866.60791015625,-6866.60791015625,8.351192474365234
45,images/0045_real.png,real,34854,0.0,697,False,0.40703192353248596,0.02718084491789341,False,0.8749022673964035,-5267.796875,-2278.81689453125,-2773.5390625,-2773.5390625,10.8700590133667
46,images/0046_real.png,real,20630,0.0,412,False,0.2990575432777405,0.12805896997451782,True,0.568803752931978,-4527.61279296875,-2047.673095703125,-2426.59130859375,-2426.59130859375,14.5382661819458
47,images/0047_real.png,real,21675,0.0,433,False,0.3835445046424866,0.7214813232421875,True,0.8706020328381547,-5278.42724609375,-2598.4580078125,-2927.34375,-2927.34375,18.9825439453125
48,images/0048_real.png,real,17150,0.0,343,False,0.29556775093078613,0.022022956982254982,False,0.5273651290070367,-3206.10595703125,-247.90771484375,-522.4728393554688,-522.4728393554688,9.900590896606445
49,images/0049_real.png,real,31966,0.0,639,False,0.3533954322338104,0.15206745266914368,True,0.7243940578577013,-6517.5224609375,-3445.1416015625,-3973.1171875,-3973.1171875,9.243206977844238
50,images/0050_real.png,real,37633,0.0,752,False,0.27851229906082153,0.0057998294942080975,False,0.45777951524628613,-5755.2158203125,-2724.879638671875,-3249.982666015625,-3249.982666015625,12.50924301147461
51,images/0051_real.png,real,27959,0.0,559,False,0.3509996831417084,0.3152473568916321,True,0.7302580140734949,-3519.87255859375,-790.2236328125,-1389.1402587890625,-1389.1402587890625,13.154706954956055
52,images/0052_real.png,real,7785,0.0,155,False,0.386451780796051,0.14195440709590912,False,0.8522283033620016,-4117.55078125,-1056.23046875,-1399.404296875,-1399.404296875,10.360356330871582
53,images/0053_real.png,real,41103,0.0,822,False,0.29303815960884094,0.012849795632064342,False,0.4996090695856138,-5344.419921875,-2710.21337890625,-3138.99169921875,-3138.99169921875,22.53244400024414
54,images/0054_real.png,real,31860,0.0,637,False,0.7776446342468262,0.6850548982620239,True,0.9976544175136826,-5763.552734375,-3033.5810546875,-3486.78759765625,-3486.78759765625,23.061613082885742
55,images/0055_real.png,real,2555,0.0,51,False,0.5243234038352966,0.5853260159492493,True,0.9784988272087569,-5445.90625,-2733.295654296875,-3538.508056640625,-3538.508056640625,12.157986640930176
56,images/0056_real.png,real,28631,0.0,572,False,0.261497437953949,0.02534571848809719,False,0.48045347928068804,-5930.109375,-2963.60205078125,-3643.830078125,-3643.830078125,8.539464950561523
57,images/0057_real.png,real,26054,0.0,521,False,0.26042458415031433,0.06862475723028183,False,0.4960906958561376,-4796.22265625,-1949.788818359375,-2463.97607421875,-2463.97607421875,12.708252906799316
58,images/0058_real.png,real,6897,0.0,137,False,0.4837716221809387,0.7395620942115784,True,0.978889757623143,-3341.5908203125,-209.392822265625,-540.0838623046875,-540.0838623046875,15.362095832824707
59,images/0059_real.png,real,3275,0.0,65,False,0.23856773972511292,0.4546518325805664,True,0.5117279124315872,-3497.296142578125,-852.4443359375,-1440.14453125,-1440.14453125,18.02682113647461
60,images/0060_real.png,real,40160,0.0,803,False,0.3000600337982178,0.32564592361450195,True,0.5895230648944487,-4120.17333984375,-1147.831298828125,-1389.85546875,-1389.85546875,13.074910163879395
61,images/0061_real.png,real,19977,0.0,399,False,0.2709117531776428,0.08086472749710083,False,0.5152462861610634,-4844.5439453125,-1542.66015625,-2236.408935546875,-2236.408935546875,12.206592559814453
62,images/0062_real.png,real,3313,0.0,66,False,0.3391990065574646,0.24403032660484314,True,0.6872556684910086,-3249.9658203125,-663.083984375,-1025.7010498046875,-1025.7010498046875,14.18722152709961
63,images/0063_real.png,real,40057,0.0,801,False,0.27486833930015564,0.044006604701280594,False,0.5156372165754496,-6925.115234375,-3947.5205078125,-4368.6357421875,-4368.6357421875,21.281240463256836
64,images/0064_generated_none.png,generated_none,41468,0.0,829,False,0.29914358258247375,0.0002041353436652571,False,0.16575449569976544,1720.67626953125,4554.05859375,4369.11328125,4369.11328125,245.60499572753906
65,images/0065_generated_none.png,generated_none,29514,0.0,590,False,0.2711367905139923,0.00011585747415665537,False,0.0746677091477717,3332.73291015625,6468.54443359375,5786.0380859375,5786.0380859375,230.57211303710938
66,images/0066_generated_none.png,generated_none,36951,0.0,739,False,0.39087045192718506,0.00022574671311303973,False,0.4812353401094605,2158.21875,4708.8876953125,4403.73193359375,4403.73193359375,241.49855041503906
67,images/0067_generated_none.png,generated_none,35529,0.0,710,False,0.2696981728076935,0.00020521468832157552,False,0.11806098514464425,2104.985595703125,5245.1669921875,4613.34912109375,4613.34912109375,306.351806640625
68,images/0068_generated_none.png,generated_none,39027,0.0,780,False,0.3050115704536438,8.780842472333461e-05,False,0.12470680218921032,2271.905517578125,5767.591796875,5301.14453125,5301.14453125,241.39537048339844
69,images/0069_generated_none.png,generated_none,25428,0.0,508,False,0.23035025596618652,0.00019493022409733385,False,0.07623143080531665,2360.36328125,5586.357421875,5048.091796875,5048.091796875,260.1181640625
70,images/0070_generated_none.png,generated_none,42304,0.0,846,False,0.2735237777233124,0.00018446528702042997,False,0.11297888975762314,3864.921875,7044.20703125,6237.96044921875,6237.96044921875,205.5830078125
71,images/0071_generated_none.png,generated_none,35299,0.0,705,False,0.37525007128715515,0.00023080577375367284,False,0.43041438623924944,2521.4267578125,5524.6416015625,5240.8642578125,5240.8642578125,228.1872100830078
72,images/0072_generated_none.png,generated_none,30439,0.0,608,False,0.2211655080318451,0.0023180770222097635,False,0.35731039874902265,1155.929931640625,4321.2490234375,4019.926025390625,4019.926025390625,301.94183349609375
73,images/0073_generated_none.png,generated_none,4134,0.0,82,False,0.30174097418785095,0.006057304330170155,False,0.498436278342455,1683.9908447265625,4670.35546875,4261.1220703125,4261.1220703125,227.50875854492188
74,images/0074_generated_none.png,generated_none,37986,0.0,759,False,0.3045879602432251,0.0002448748564347625,False,0.20992963252541047,706.6697998046875,4233.39697265625,3795.28125,3795.28125,311.6902770996094
75,images/0075_generated_none.png,generated_none,36633,0.0,732,False,0.2749180495738983,0.0001154958808911033,False,0.0836591086786552,1399.810791015625,4797.310546875,4369.07421875,4369.07421875,304.9239807128906
76,images/0076_generated_none.png,generated_none,41576,0.0,831,False,0.258823961019516,0.0005339283379726112,False,0.26856919468334634,3188.919921875,6237.4267578125,5659.103515625,5659.103515625,237.4504852294922
77,images/0077_generated_none.png,generated_none,28328,0.0,566,False,0.29160234332084656,0.0002342189836781472,False,0.17200938232994528,2553.273193359375,5311.41064453125,4943.72265625,4943.72265625,225.70989990234375
78,images/0078_generated_none.png,generated_none,24266,0.0,485,False,0.2628249526023865,0.00036711289430968463,False,0.21266614542611417,2433.81689453125,5526.79931640625,4992.611328125,4992.611328125,270.30853271484375
79,images/0079_generated_none.png,generated_none,11578,0.0,231,False,0.33068758249282837,0.0038094469346106052,False,0.544175136825645,2336.856689453125,5229.2509765625,4980.1005859375,4980.1005859375,231.70237731933594
80,images/0080_generated_none.png,generated_none,5354,0.0,107,False,0.365300714969635,0.0019713896326720715,False,0.6336982017200938,2211.119873046875,5243.6875,4479.9091796875,4479.9091796875,300.6419677734375
81,images/0081_generated_none.png,generated_none,45031,0.0,900,False,0.3413901627063751,0.0002864942653104663,False,0.3342455043002346,2279.0654296875,5775.34619140625,5279.5908203125,5279.5908203125,240.44189453125
82,images/0082_generated_none.png,generated_none,4663,0.0,93,False,0.3334488868713379,0.0007590643363073468,False,0.464034401876466,2240.58837890625,5088.1728515625,4701.080078125,4701.080078125,213.81993103027344
83,images/0083_generated_none.png,generated_none,17115,0.0,342,False,0.2948846220970154,0.0015859314007684588,False,0.4093041438623925,1768.055908203125,4763.228515625,4498.9716796875,4498.9716796875,240.33087158203125
84,images/0084_generated_none.png,generated_none,30819,0.0,616,False,0.35827723145484924,0.00045504234731197357,False,0.4730258014073495,2466.76318359375,5143.16259765625,4609.2734375,4609.2734375,277.6152038574219
85,images/0085_generated_none.png,generated_none,1587,0.0,31,False,0.2955465316772461,8.247186633525416e-05,False,0.09773260359655982,1815.333251953125,4828.5498046875,4430.009765625,4430.009765625,267.4162292480469
86,images/0086_generated_none.png,generated_none,10676,0.0,213,False,0.33169955015182495,0.0012803648132830858,False,0.48553557466770914,1902.319580078125,4959.1103515625,4625.24169921875,4625.24169921875,254.208984375
87,images/0087_generated_none.png,generated_none,45917,0.0,918,False,0.33300599455833435,0.0002346017718082294,False,0.27247849882720876,1491.2451171875,4327.1728515625,4042.107666015625,4042.107666015625,271.1239013671875
88,images/0088_generated_none.png,generated_none,25878,0.0,517,False,0.31547603011131287,0.00010359859152231365,False,0.14816262705238467,2713.411376953125,6089.634765625,5287.8779296875,5287.8779296875,239.25018310546875
89,images/0089_generated_none.png,generated_none,17262,0.0,345,False,0.34873509407043457,0.0006824278389103711,False,0.49609069585613763,2358.162109375,5244.00146484375,4928.6865234375,4928.6865234375,208.53848266601562
90,images/0090_generated_none.png,generated_none,16713,0.0,334,False,0.3072468042373657,0.001820526784285903,False,0.44761532447224395,2417.3232421875,5345.08447265625,5094.8876953125,5094.8876953125,209.51834106445312
91,images/0091_generated_none.png,generated_none,23369,0.0,467,False,0.35610973834991455,0.00013748306082561612,False,0.29124315871774825,1746.3162841796875,4483.6171875,4126.3193359375,4126.3193359375,205.80645751953125
92,images/0092_generated_none.png,generated_none,9717,0.0,194,False,0.2702048420906067,0.0007287425687536597,False,0.3248631743549648,2005.0283203125,5000.47900390625,4558.6572265625,4558.6572265625,245.3944854736328
93,images/0093_generated_none.png,generated_none,4768,0.0,95,False,0.383078932762146,0.00023245603370014578,False,0.4546520719311963,2007.58447265625,5316.955078125,4909.37109375,4909.37109375,232.77464294433594
94,images/0094_generated_none.png,generated_none,22015,0.0,440,False,0.32282307744026184,0.0005383631796576083,False,0.38506645817044566,2750.301513671875,5597.4208984375,5198.38623046875,5198.38623046875,223.4168243408203
95,images/0095_generated_none.png,generated_none,3775,0.0,75,False,0.397470086812973,0.0006231810548342764,False,0.6637998436278343,1344.69873046875,4384.4765625,4078.5673828125,4078.5673828125,273.2571105957031
96,images/0096_generated_none.png,generated_none,38296,0.0,765,False,0.32888829708099365,0.0005822348175570369,False,0.41399530883502733,2630.9140625,5462.5302734375,5055.1953125,5055.1953125,229.81178283691406
97,images/0097_generated_none.png,generated_none,17073,0.0,341,False,0.27401676774024963,0.00029827613616362214,False,0.18569194683346366,1538.003173828125,4194.197265625,3991.400390625,3991.400390625,257.18841552734375
98,images/0098_generated_none.png,generated_none,27473,0.0,549,False,0.2900603711605072,0.0003608591796364635,False,0.246677091477717,2057.93310546875,5001.677734375,4278.33642578125,4278.33642578125,308.024169921875
99,images/0099_generated_none.png,generated_none,25626,0.0,512,False,0.263871431350708,0.00022456751321442425,False,0.1293979671618452,2014.180419921875,4942.232421875,4217.65966796875,4217.65966796875,306.0436096191406
100,images/0100_generated_none.png,generated_none,22148,0.0,442,False,0.3101998269557953,8.209348743548617e-05,False,0.1254886630179828,2963.61328125,6112.24267578125,5662.95458984375,5662.95458984375,226.2792510986328
101,images/0101_generated_none.png,generated_none,39283,0.0,785,False,0.2753061354160309,0.0007223758148029447,False,0.33698201720093823,1194.6466064453125,4294.05126953125,3897.201416015625,3897.201416015625,319.9460144042969
102,images/0102_generated_none.png,generated_none,46213,0.0,924,False,0.3018612265586853,0.00016854483692441136,False,0.15207193119624707,1434.4613037109375,4588.5751953125,4188.86181640625,4188.86181640625,252.5184326171875
103,images/0103_generated_none.png,generated_none,48573,0.0,971,False,0.3071659207344055,0.0009269789443351328,False,0.4093041438623925,2487.294921875,5267.87109375,4631.240234375,4631.240234375,256.3522644042969
104,images/0104_generated_none.png,generated_none,40065,0.0,801,False,0.34025973081588745,0.0005059096729382873,False,0.43158717748240816,1366.5201416015625,4344.11474609375,3973.467529296875,3973.467529296875,274.6239318847656
105,images/0105_generated_none.png,generated_none,47256,0.0,945,False,0.3032587170600891,0.00016890685947146267,False,0.15480844409695074,2110.994873046875,4809.9228515625,4158.75439453125,4158.75439453125,301.9808349609375
106,images/0106_generated_none.png,generated_none,22470,0.0,449,False,0.35926613211631775,0.00013145082630217075,False,0.29906176700547304,2225.935546875,5209.5458984375,4979.8828125,4979.8828125,223.81130981445312
107,images/0107_generated_none.png,generated_none,44139,0.0,882,False,0.2937542498111725,0.00048374771722592413,False,0.2986708365910868,2994.56591796875,5715.1669921875,5192.7724609375,5192.7724609375,219.22096252441406
108,images/0108_generated_none.png,generated_none,44407,0.0,888,False,0.2691378891468048,0.00045097185648046434,False,0.2517591868647381,997.0367431640625,4065.0146484375,3665.42431640625,3665.42431640625,312.5431823730469
109,images/0109_generated_none.png,generated_none,34854,0.0,697,False,0.26314759254455566,0.0005030843312852085,False,0.2638780297107115,1665.034423828125,4654.0146484375,4213.67041015625,4213.67041015625,269.5589294433594
110,images/0110_generated_none.png,generated_none,20630,0.0,412,False,0.32532811164855957,0.012664644047617912,False,0.5731039874902267,2666.43115234375,5146.37109375,4780.1142578125,4780.1142578125,241.01077270507812
111,images/0111_generated_none.png,generated_none,21675,0.0,433,False,0.2646215260028839,0.0001810585818020627,False,0.0985144644253323,2102.215576171875,4782.1845703125,4395.5458984375,4395.5458984375,261.17755126953125
112,images/0112_generated_none.png,generated_none,17150,0.0,343,False,0.3198849558830261,0.0006287939031608403,False,0.3940578577013292,2046.3297119140625,5004.52783203125,4736.01904296875,4736.01904296875,237.77276611328125
113,images/0113_generated_none.png,generated_none,31966,0.0,639,False,0.34708842635154724,0.0008071807096712291,False,0.5078186082877248,3186.21044921875,6258.59130859375,5858.6552734375,5858.6552734375,211.84898376464844
114,images/0114_generated_none.png,generated_none,37633,0.0,752,False,0.27652034163475037,0.00010154232586501166,False,0.08287724784988272,1677.2591552734375,4707.59521484375,4336.1142578125,4336.1142578125,274.9065246582031
115,images/0115_generated_none.png,generated_none,27959,0.0,559,False,0.24154730141162872,0.0012467426713556051,False,0.3275996872556685,2050.074951171875,4779.7236328125,4174.7568359375,4174.7568359375,280.00616455078125
116,images/0116_generated_none.png,generated_none,7785,0.0,155,False,0.38858532905578613,0.0007307413616217673,False,0.6614542611415168,2057.9599609375,5119.2802734375,4878.5478515625,4878.5478515625,245.91754150390625
117,images/0117_generated_none.png,generated_none,41103,0.0,822,False,0.29536202549934387,0.0002048066380666569,False,0.1563721657544957,2238.718017578125,4872.9248046875,4488.69140625,4488.69140625,205.98495483398438
118,images/0118_generated_none.png,generated_none,31860,0.0,637,False,0.3852308690547943,0.002529473975300789,False,0.7267396403440187,2436.0810546875,5166.052734375,4939.1318359375,4939.1318359375,231.8582763671875
119,images/0119_generated_none.png,generated_none,2555,0.0,51,False,0.3059811294078827,0.00019265701121184975,False,0.17279124315871774,532.2362060546875,3244.8466796875,2665.98779296875,2665.98779296875,327.5722351074219
120,images/0120_generated_none.png,generated_none,28631,0.0,572,False,0.25155699253082275,0.00040439041913487017,False,0.20680218921032056,2687.73095703125,5654.23828125,5162.4814453125,5162.4814453125,236.90924072265625
121,images/0121_generated_none.png,generated_none,26054,0.0,521,False,0.3278472125530243,0.00016034668078646064,False,0.21149335418295542,2957.271484375,5803.705078125,5301.173828125,5301.173828125,232.75888061523438
122,images/0122_generated_none.png,generated_none,6897,0.0,137,False,0.2733743190765381,0.005266084335744381,False,0.4437060203283815,2295.146484375,5427.3447265625,5156.82177734375,5156.82177734375,215.73423767089844
123,images/0123_generated_none.png,generated_none,3275,0.0,65,False,0.4058094024658203,0.0007718481356278062,False,0.7130570758405004,2484.87451171875,5129.7265625,4535.216796875,4535.216796875,227.0251922607422
124,images/0124_generated_none.png,generated_none,40160,0.0,803,False,0.3287428617477417,0.00016315834363922477,False,0.21540265832681782,2497.818603515625,5470.16064453125,5269.28076171875,5269.28076171875,222.31089782714844
125,images/0125_generated_none.png,generated_none,19977,0.0,399,False,0.36444225907325745,0.0001911964063765481,False,0.35144644253322904,3322.72900390625,6624.61279296875,5942.4033203125,5942.4033203125,233.93038940429688
126,images/0126_generated_none.png,generated_none,3313,0.0,66,False,0.27977100014686584,0.001111467950977385,False,0.3749022673964034,1699.40234375,4286.2841796875,3911.02685546875,3911.02685546875,256.0802001953125
127,images/0127_generated_none.png,generated_none,40057,0.0,801,False,0.34219855070114136,0.00042704696534201503,False,0.4081313526192338,1952.3450927734375,4929.93994140625,4567.56298828125,4567.56298828125,247.69284057617188
128,images/0128_generated_dot.png,generated_dot,41468,0.0,829,False,0.31261539459228516,0.0002069021575152874,False,0.1919468334636435,1988.4447021484375,4821.82666015625,4633.5888671875,4633.5888671875,244.73204040527344
129,images/0129_generated_dot.png,generated_dot,29514,0.0,590,False,0.26483696699142456,0.0001501435472164303,False,0.0867865519937451,2702.85986328125,5838.67138671875,5142.16796875,5142.16796875,231.90374755859375
130,images/0130_generated_dot.png,generated_dot,36951,0.0,739,False,0.39240774512290955,0.00024318195937667042,False,0.49960906958561374,2307.357421875,4858.0263671875,4549.0771484375,4549.0771484375,240.40773010253906
131,images/0131_generated_dot.png,generated_dot,35529,0.0,710,False,0.28241628408432007,0.00018923194147646427,False,0.12822517591868648,2548.205810546875,5688.3876953125,5050.71728515625,5050.71728515625,283.30694580078125
132,images/0132_generated_dot.png,generated_dot,39027,0.0,780,False,0.30850380659103394,8.468478335998952e-05,False,0.12587959343236904,2238.625732421875,5734.3115234375,5265.5615234375,5265.5615234375,236.4860382080078
133,images/0133_generated_dot.png,generated_dot,25428,0.0,508,False,0.22817112505435944,0.00019244287977926433,False,0.0727130570758405,2265.029052734375,5491.0234375,4949.29638671875,4949.29638671875,257.9750671386719
134,images/0134_generated_dot.png,generated_dot,42304,0.0,846,False,0.26859423518180847,0.0002091933274641633,False,0.12314308053166537,3457.12939453125,6636.4150390625,5823.40625,5823.40625,198.58465576171875
135,images/0135_generated_dot.png,generated_dot,35299,0.0,705,False,0.3822754919528961,0.00022987589181866497,False,0.45269741985926504,2473.294921875,5476.509765625,5189.3642578125,5189.3642578125,227.97706604003906
136,images/0136_generated_dot.png,generated_dot,30439,0.0,608,False,0.23984552919864655,0.0025845973286777735,False,0.37412040656763096,1572.1810302734375,4737.50048828125,4424.861328125,4424.861328125,294.664306640625
137,images/0137_generated_dot.png,generated_dot,4134,0.0,82,False,0.30425629019737244,0.006015102379024029,False,0.5015637216575449,1686.2021484375,4672.56689453125,4259.33349609375,4259.33349609375,228.0895538330078
138,images/0138_generated_dot.png,generated_dot,37986,0.0,759,False,0.3183400332927704,0.0002609233488328755,False,0.24315871774824083,1408.582763671875,4935.3095703125,4482.7939453125,4482.7939453125,304.93914794921875
139,images/0139_generated_dot.png,generated_dot,36633,0.0,732,False,0.30214911699295044,0.00011558706319192424,False,0.12783424550430023,2072.95361328125,5470.45361328125,5036.4619140625,5036.4619140625,297.60498046875
140,images/0140_generated_dot.png,generated_dot,41576,0.0,831,False,0.25211241841316223,0.000595410296227783,False,0.27286942924159496,2871.857177734375,5920.3642578125,5328.87255859375,5328.87255859375,224.67356872558594
