candidate_id,image_file,group,source_id,severity,label,wrong_label,realism,class_probability,class_correct,composite_quality,direct_energy,direct_energy_zero_anchored,dot_energy,dot_energy_zero_anchored,base_field_norm
10,images/0010_real.png,real,17876,0.0,357,False,0.597791314125061,0.23612481355667114,True,0.962470680218921,-4207.7021484375,-1439.0810546875,-1773.177734375,-1773.177734375,12.043135643005371
11,images/0011_real.png,real,49443,0.0,988,False,0.19019044935703278,0.6206106543540955,True,0.6450351837372947,-6190.3857421875,-3541.37353515625,-4269.421875,-4269.421875,12.78699779510498
12,images/0012_real.png,real,48430,0.0,968,False,0.44350484013557434,0.0030396978836506605,False,0.8197810789679436,-2688.1650390625,174.196533203125,-485.5690612792969,-485.5690612792969,23.895606994628906
13,images/0013_real.png,real,25594,0.0,511,False,0.5710923671722412,0.29642829298973083,True,0.9628616106333072,-5093.7724609375,-2171.24951171875,-2454.419189453125,-2454.419189453125,11.749420166015625
14,images/0014_real.png,real,27332,0.0,546,False,0.2616824805736542,0.5415167212486267,True,0.8444096950742768,-6606.8837890625,-3808.682373046875,-4298.71875,-4298.71875,12.760405540466309
15,images/0015_real.png,real,29097,0.0,581,False,0.43553033471107483,0.1557159274816513,True,0.9245504300234558,-4172.1669921875,-1268.994140625,-1651.909912109375,-1651.909912109375,11.225051879882812
16,images/0016_real.png,real,41998,0.0,839,False,0.3779458999633789,0.6847273111343384,True,0.9331508991399531,-6383.072265625,-3455.82177734375,-3920.8515625,-3920.8515625,13.513895034790039
17,images/0017_real.png,real,6178,0.0,123,False,0.2867845296859741,0.6197344660758972,True,0.8799843627834245,-3952.776123046875,-1173.561767578125,-1577.552978515625,-1577.552978515625,16.744489669799805
18,images/0018_real.png,real,21603,0.0,432,False,0.24242261052131653,0.5616944432258606,True,0.8072713057075841,-4628.6572265625,-1883.2001953125,-2476.24755859375,-2476.24755859375,8.083229064941406
19,images/0019_real.png,real,25185,0.0,503,False,0.3275670111179352,0.7575469017028809,True,0.9179046129788897,-8358.4755859375,-5307.2919921875,-6113.3984375,-6113.3984375,11.816182136535645
20,images/0020_real.png,real,2431,0.0,48,False,0.32430407404899597,0.4657694697380066,True,0.9053948397185301,-3845.3642578125,-1033.050537109375,-1224.927490234375,-1224.927490234375,18.635494232177734
21,images/0021_real.png,real,9216,0.0,184,False,0.2877417206764221,0.5581798553466797,True,0.880766223612197,-4928.1083984375,-1785.00732421875,-2234.295654296875,-2234.295654296875,14.394694328308105
22,images/0022_real.png,real,41841,0.0,836,False,0.1744675487279892,0.14329415559768677,False,0.5496481626270524,-5031.3505859375,-2218.74755859375,-2900.20166015625,-2900.20166015625,19.798965454101562
23,images/0023_real.png,real,23771,0.0,475,False,0.1705775111913681,0.7312429547309875,True,0.5660672400312744,-6314.2626953125,-3237.041015625,-3764.2685546875,-3764.2685546875,22.472379684448242
24,images/0024_real.png,real,28878,0.0,577,False,0.4791024327278137,0.24350185692310333,True,0.9397967161845191,-4830.00341796875,-2170.09228515625,-2754.71240234375,-2754.71240234375,19.855634689331055
25,images/0025_real.png,real,22433,0.0,448,False,0.40050140023231506,0.26037126779556274,True,0.9139953088350274,-4209.5146484375,-1486.77001953125,-1929.43359375,-1929.43359375,11.148786544799805
26,images/0026_real.png,real,6415,0.0,128,False,0.22211018204689026,0.3769189119338989,True,0.7376856919468334,-4918.6259765625,-1658.7421875,-2545.241943359375,-2545.241943359375,19.470354080200195
27,images/0027_real.png,real,28672,0.0,573,False,0.5752638578414917,0.40713444352149963,True,0.9730258014073494,-5058.65673828125,-2162.83251953125,-2429.165283203125,-2429.165283203125,15.790346145629883
28,images/0028_real.png,real,3648,0.0,72,False,0.49574387073516846,0.3231632113456726,True,0.9503518373729476,-6116.63671875,-2770.25634765625,-3213.28076171875,-3213.28076171875,14.345168113708496
29,images/0029_real.png,real,35074,0.0,701,False,0.7876260876655579,0.47673067450523376,True,0.9886630179827991,-7992.47900390625,-4480.142578125,-5299.01123046875,-5299.01123046875,11.988713264465332
30,images/0030_real.png,real,2831,0.0,56,False,0.5088983178138733,0.5600957274436951,True,0.9702892885066459,-4381.8388671875,-1736.5390625,-1984.0443115234375,-1984.0443115234375,14.493597984313965
31,images/0031_real.png,real,26200,0.0,524,False,0.20851841568946838,0.2739637792110443,True,0.6962470680218921,-6127.0185546875,-3149.57177734375,-3724.6650390625,-3724.6650390625,18.195873260498047
32,images/0032_real.png,real,2460,0.0,49,False,0.2843593657016754,0.14626561105251312,True,0.8467552775605942,-4175.5419921875,-1188.896240234375,-1450.719482421875,-1450.719482421875,9.719661712646484
33,images/0033_real.png,real,17912,0.0,358,False,0.7016882300376892,0.06766892224550247,False,0.9472243940578577,-6111.9443359375,-3457.3037109375,-3751.427490234375,-3751.427490234375,12.812115669250488
34,images/0034_real.png,real,41921,0.0,838,False,0.28923872113227844,0.8474573493003845,True,0.888975762314308,-5494.78662109375,-2942.916748046875,-3682.710693359375,-3682.710693359375,17.868824005126953
35,images/0035_real.png,real,7590,0.0,151,False,0.4078567624092102,0.3448542058467865,True,0.9253322908522283,-5699.4716796875,-2791.565185546875,-3149.879638671875,-3149.879638671875,20.22419548034668
36,images/0036_real.png,real,28201,0.0,564,False,0.31091228127479553,0.27277350425720215,True,0.8854573885848319,-4657.73828125,-1654.861572265625,-1966.88037109375,-1966.88037109375,15.721742630004883
37,images/0037_real.png,real,4000,0.0,80,False,0.293596088886261,0.40166419744491577,True,0.8792025019546521,-4738.7822265625,-1598.2216796875,-1867.62890625,-1867.62890625,16.261762619018555
38,images/0038_real.png,real,22029,0.0,440,False,0.2652692198753357,0.4328848123550415,True,0.8416731821735731,-3264.771728515625,-417.652587890625,-823.5524291992188,-823.5524291992188,13.032683372497559
39,images/0039_real.png,real,48840,0.0,976,False,0.22236093878746033,0.34524181485176086,True,0.7384675527756059,-5331.5751953125,-1829.979248046875,-2423.055419921875,-2423.055419921875,10.956941604614258
40,images/0040_real.png,real,32482,0.0,649,False,0.19129501283168793,0.0012537278234958649,False,0.44448788115715404,-5113.013671875,-2044.73876953125,-2593.02685546875,-2593.02685546875,7.246387004852295
41,images/0041_real.png,real,27047,0.0,540,False,0.2755886912345886,0.7543981671333313,True,0.8682564503518373,-5495.7783203125,-2077.134033203125,-2723.73681640625,-2723.73681640625,11.447308540344238
42,images/0042_real.png,real,33393,0.0,667,False,0.19740618765354156,0.09762454777956009,True,0.6508991399530883,-6936.69921875,-4181.02587890625,-4630.2060546875,-4630.2060546875,15.522979736328125
43,images/0043_real.png,real,19369,0.0,387,False,0.49321258068084717,0.3938673734664917,True,0.9523064894448788,-5067.16162109375,-2423.430908203125,-2725.16943359375,-2725.16943359375,13.071861267089844
44,images/0044_real.png,real,10075,0.0,201,False,0.22675149142742157,0.4418117105960846,True,0.7591868647380766,-4791.4345703125,-1634.3017578125,-1915.573974609375,-1915.573974609375,10.66837215423584
45,images/0045_real.png,real,44994,0.0,899,False,0.3769918382167816,0.16564497351646423,True,0.9010946051602815,-6749.5458984375,-4071.5263671875,-4702.26171875,-4702.26171875,13.487702369689941
46,images/0046_real.png,real,25246,0.0,504,False,0.4993215501308441,0.4995203912258148,True,0.9640344018764659,-4961.220703125,-2028.26416015625,-2503.81689453125,-2503.81689453125,15.607112884521484
47,images/0047_real.png,real,7772,0.0,155,False,0.41102588176727295,0.22477185726165771,True,0.9175136825645035,-6473.1474609375,-3411.8271484375,-3762.843505859375,-3762.843505859375,17.92525291442871
48,images/0048_real.png,real,26246,0.0,524,False,0.5097704529762268,0.29567083716392517,False,0.9558248631743549,-4322.666015625,-1345.21923828125,-1885.286376953125,-1885.286376953125,11.918180465698242
49,images/0049_real.png,real,22701,0.0,454,False,0.3738812804222107,0.22150297462940216,True,0.9010946051602815,-6030.4912109375,-3330.10009765625,-3654.52490234375,-3654.52490234375,10.495595932006836
50,images/0050_real.png,real,49555,0.0,991,False,0.7809391021728516,0.4604310393333435,True,0.9855355746677091,-5782.58935546875,-2952.040771484375,-3410.220947265625,-3410.220947265625,13.519274711608887
51,images/0051_real.png,real,47870,0.0,957,False,0.18468748033046722,0.42826128005981445,True,0.6067240031274433,-9711.1044921875,-6727.943359375,-7403.13232421875,-7403.13232421875,16.48949432373047
52,images/0052_real.png,real,25050,0.0,501,False,0.3894690275192261,0.0011784180533140898,False,0.7232212666145426,-7233.642578125,-4132.76953125,-4576.703125,-4576.703125,17.181974411010742
53,images/0053_real.png,real,10171,0.0,203,False,0.42512834072113037,0.4155350625514984,True,0.9386239249413604,-4628.802734375,-1539.493896484375,-1920.9503173828125,-1920.9503173828125,15.038199424743652
54,images/0054_real.png,real,38742,0.0,774,False,0.2702288329601288,0.7982855439186096,True,0.8604378420641126,-3976.03955078125,-1020.266845703125,-1426.4951171875,-1426.4951171875,14.314300537109375
55,images/0055_real.png,real,41763,0.0,835,False,0.29922670125961304,0.4528525471687317,True,0.8878029710711492,-5509.90234375,-2925.87548828125,-3241.984130859375,-3241.984130859375,17.61688232421875
56,images/0056_real.png,real,26754,0.0,535,False,0.2291295826435089,0.43408700823783875,True,0.7642689601250978,-4569.78125,-1915.34814453125,-2370.90185546875,-2370.90185546875,19.49911117553711
57,images/0057_real.png,real,269,0.0,5,False,0.3104277551174164,0.2794702351093292,True,0.883893666927287,-4461.64306640625,-1783.665283203125,-2270.48876953125,-2270.48876953125,14.170867919921875
58,images/0058_real.png,real,12620,0.0,252,False,0.43783026933670044,0.30446121096611023,True,0.9374511336982017,-7543.28857421875,-4367.6025390625,-4807.2919921875,-4807.2919921875,29.560171127319336
59,images/0059_real.png,real,44575,0.0,891,False,0.2505931258201599,0.5597520470619202,True,0.8248631743549648,-5880.8369140625,-3220.13671875,-3791.31884765625,-3791.31884765625,19.83384895324707
60,images/0060_real.png,real,39218,0.0,784,False,0.4013945162296295,0.06004670634865761,False,0.8932759968725567,-13145.4697265625,-10405.419921875,-10699.130859375,-10699.130859375,19.69968032836914
61,images/0061_real.png,real,49160,0.0,983,False,0.3494570851325989,0.29428213834762573,True,0.9010946051602815,-7829.27685546875,-4341.82275390625,-5116.4716796875,-5116.4716796875,12.047172546386719
62,images/0062_real.png,real,19577,0.0,391,False,0.5243903994560242,0.4624003469944,True,0.972243940578577,-6902.955078125,-4021.29931640625,-4324.673828125,-4324.673828125,9.144393920898438
63,images/0063_real.png,real,34536,0.0,690,False,0.4183598458766937,0.2496166229248047,True,0.9245504300234558,-4390.265625,-1528.7998046875,-1826.3944091796875,-1826.3944091796875,9.184791564941406
64,images/0064_generated_none.png,generated_none,34759,0.0,695,False,0.2969164252281189,0.008824403397738934,False,0.8076622361219703,2388.395263671875,5098.783203125,4696.30126953125,4696.30126953125,238.5052947998047
65,images/0065_generated_none.png,generated_none,33300,0.0,666,False,0.1968969851732254,0.00020469607261475176,False,0.20680218921032056,2720.8876953125,5527.92333984375,5018.17333984375,5018.17333984375,267.4947204589844
66,images/0066_generated_none.png,generated_none,34345,0.0,686,False,0.16345946490764618,0.00028175688930787146,False,0.10789679437060204,2566.401611328125,5482.4658203125,4916.02197265625,4916.02197265625,263.607177734375
67,images/0067_generated_none.png,generated_none,15357,0.0,307,False,0.20776447653770447,0.0005652077379636467,False,0.39757623143080534,2010.5654296875,5219.70263671875,4784.2099609375,4784.2099609375,271.461181640625
68,images/0068_generated_none.png,generated_none,5944,0.0,118,False,0.20181499421596527,0.0008330860873684287,False,0.4452697419859265,2058.29248046875,4739.6142578125,4390.3984375,4390.3984375,219.69378662109375
69,images/0069_generated_none.png,generated_none,17372,0.0,347,False,0.2821938395500183,0.0001853777648648247,False,0.3909304143862392,2506.859619140625,5658.3974609375,5367.1142578125,5367.1142578125,235.73516845703125
70,images/0070_generated_none.png,generated_none,39617,0.0,792,False,0.19986450672149658,0.0015770948957651854,False,0.5168100078186083,3048.15771484375,5388.54638671875,4911.46826171875,4911.46826171875,226.22943115234375
71,images/0071_generated_none.png,generated_none,34249,0.0,684,False,0.27554911375045776,0.00029284556512720883,False,0.4401876465989054,3104.517578125,5951.89990234375,5171.62548828125,5171.62548828125,234.61578369140625
72,images/0072_generated_none.png,generated_none,8651,0.0,173,False,0.2296912521123886,0.0019114661263301969,False,0.6125879593432368,2397.13330078125,5210.4931640625,4885.564453125,4885.564453125,224.4840850830078
73,images/0073_generated_none.png,generated_none,24775,0.0,495,False,0.32517796754837036,0.0001596379588590935,False,0.4245504300234558,1823.0718994140625,4932.9609375,4513.55908203125,4513.55908203125,241.71665954589844
74,images/0074_generated_none.png,generated_none,17876,0.0,357,False,0.16398276388645172,0.0019773226231336594,False,0.38076622361219703,2183.32470703125,4951.94580078125,4616.7587890625,4616.7587890625,251.2048797607422
75,images/0075_generated_none.png,generated_none,49443,0.0,988,False,0.2907947301864624,0.003411288606002927,False,0.7595777951524629,1665.5211181640625,4314.533203125,3835.103271484375,3835.103271484375,248.52662658691406
76,images/0076_generated_none.png,generated_none,48430,0.0,968,False,0.274834007024765,0.0004266671312507242,False,0.4984362783424551,2559.763671875,5422.125,4929.337890625,4929.337890625,282.6509704589844
77,images/0077_generated_none.png,generated_none,25594,0.0,511,False,0.22381216287612915,0.0002439540985506028,False,0.29788897576231427,1708.0582275390625,4630.5810546875,4337.3759765625,4337.3759765625,264.5881652832031
78,images/0078_generated_none.png,generated_none,27332,0.0,546,False,0.2471192330121994,0.0004360632738098502,False,0.4577795152462862,2205.439697265625,5003.64111328125,4521.2060546875,4521.2060546875,290.69287109375
79,images/0079_generated_none.png,generated_none,29097,0.0,581,False,0.23008601367473602,0.0003085134958382696,False,0.36512900703674744,3154.18896484375,6057.36181640625,5776.263671875,5776.263671875,213.9763946533203
80,images/0080_generated_none.png,generated_none,41998,0.0,839,False,0.18114064633846283,0.00014791307330597192,False,0.10946051602814699,2243.44482421875,5170.6953125,4697.00048828125,4697.00048828125,241.2652587890625
81,images/0081_generated_none.png,generated_none,6178,0.0,123,False,0.22070540487766266,0.000427551829488948,False,0.383893666927287,1145.8431396484375,3925.0576171875,3654.6533203125,3654.6533203125,229.60145568847656
82,images/0082_generated_none.png,generated_none,21603,0.0,432,False,0.24815276265144348,0.000263391702901572,False,0.3784206411258796,3064.978759765625,5810.435546875,5199.67138671875,5199.67138671875,242.5887451171875
83,images/0083_generated_none.png,generated_none,25185,0.0,503,False,0.22258052229881287,0.0001967092975974083,False,0.27599687255668487,1624.462158203125,4675.6455078125,3976.7587890625,3976.7587890625,299.81976318359375
84,images/0084_generated_none.png,generated_none,2431,0.0,48,False,0.2800094485282898,0.004004284273833036,False,0.754886630179828,2064.936279296875,4877.25,4744.6982421875,4744.6982421875,218.9186553955078
85,images/0085_generated_none.png,generated_none,9216,0.0,184,False,0.1707242876291275,0.00630263052880764,False,0.46755277560594216,2054.2783203125,5197.37939453125,4887.99609375,4887.99609375,229.4241485595703
86,images/0086_generated_none.png,generated_none,41841,0.0,836,False,0.2482527643442154,0.0006059459992684424,False,0.5175918686473807,1151.2276611328125,3963.83056640625,3382.239990234375,3382.239990234375,334.5431823730469
87,images/0087_generated_none.png,generated_none,23771,0.0,475,False,0.26662734150886536,0.0008257237495854497,False,0.5934323690383112,2163.968994140625,5241.1904296875,4856.7421875,4856.7421875,271.07818603515625
88,images/0088_generated_none.png,generated_none,28878,0.0,577,False,0.2464732676744461,0.0005486623849719763,False,0.49804534792806887,1245.249755859375,3905.160888671875,3304.185302734375,3304.185302734375,318.2378845214844
89,images/0089_generated_none.png,generated_none,22433,0.0,448,False,0.21483539044857025,0.005360426381230354,False,0.6317435496481626,2001.4608154296875,4724.20556640625,4302.10546875,4302.10546875,243.23231506347656
90,images/0090_generated_none.png,generated_none,6415,0.0,128,False,0.2906586229801178,0.0008748024702072144,False,0.6426896012509773,2667.421875,5927.3056640625,5149.841796875,5149.841796875,206.95680236816406
91,images/0091_generated_none.png,generated_none,28672,0.0,573,False,0.24315527081489563,0.00031653244514018297,False,0.4022673964034402,1053.7930908203125,3949.6171875,3758.39013671875,3758.39013671875,262.63897705078125
92,images/0092_generated_none.png,generated_none,3648,0.0,72,False,0.21074578166007996,0.0013475442538037896,False,0.5285379202501954,1428.819091796875,4775.19921875,4319.220703125,4319.220703125,256.03271484375
93,images/0093_generated_none.png,generated_none,35074,0.0,701,False,0.24336642026901245,0.00044702558079734445,False,0.455824863174355,2766.7021484375,6279.0390625,5538.7958984375,5538.7958984375,260.3341979980469
94,images/0094_generated_none.png,generated_none,2831,0.0,56,False,0.2593154311180115,0.00023070459428709,False,0.3784206411258796,2069.94287109375,4715.24267578125,4438.1201171875,4438.1201171875,206.3038787841797
95,images/0095_generated_none.png,generated_none,26200,0.0,524,False,0.19611965119838715,0.0003586186794564128,False,0.2920250195465207,2393.75,5371.19677734375,4888.7939453125,4888.7939453125,224.24075317382812
96,images/0096_generated_none.png,generated_none,2460,0.0,49,False,0.21439963579177856,0.0006266302079893649,False,0.43471462079749806,1824.1881103515625,4810.833984375,4600.00390625,4600.00390625,218.40664672851562
97,images/0097_generated_none.png,generated_none,17912,0.0,358,False,0.2596784830093384,0.0030710967257618904,False,0.7048475371383893,2669.638671875,5324.279296875,5049.17724609375,5049.17724609375,238.1140594482422
98,images/0098_generated_none.png,generated_none,41921,0.0,838,False,0.35641637444496155,0.0006006486364640296,False,0.6153244722439406,857.9962158203125,3409.8662109375,2650.39453125,2650.39453125,371.4135437011719
99,images/0099_generated_none.png,generated_none,7590,0.0,151,False,0.20142902433872223,0.0007783232140354812,False,0.4327599687255669,445.1531677246094,3353.0595703125,3095.095703125,3095.095703125,343.8043518066406
100,images/0100_generated_none.png,generated_none,28201,0.0,564,False,0.20918016135692596,0.00017226175987161696,False,0.2329945269741986,1938.0880126953125,4940.96484375,4715.5009765625,4715.5009765625,240.0550079345703
101,images/0101_generated_none.png,generated_none,4000,0.0,80,False,0.20203278958797455,0.0009356386726722121,False,0.472243940578577,1749.947265625,4890.5078125,4536.1494140625,4536.1494140625,256.35760498046875
102,images/0102_generated_none.png,generated_none,22029,0.0,440,False,0.18762247264385223,0.00027185826911590993,False,0.19272869429241596,2438.9130859375,5286.0322265625,4880.02880859375,4880.02880859375,226.95579528808594
103,images/0103_generated_none.png,generated_none,48840,0.0,976,False,0.2064473181962967,0.00029372700373642147,False,0.2888975762314308,1923.683837890625,5425.27978515625,4934.57177734375,4934.57177734375,255.64393615722656
104,images/0104_generated_none.png,generated_none,32482,0.0,649,False,0.28000783920288086,0.001431046868674457,False,0.6802189210320564,1496.5018310546875,4564.77685546875,4144.5087890625,4144.5087890625,251.7465362548828
105,images/0105_generated_none.png,generated_none,27047,0.0,540,False,0.22923767566680908,0.000271324475761503,False,0.3377638780297107,1563.538330078125,4982.1826171875,4404.6640625,4404.6640625,245.17471313476562
106,images/0106_generated_none.png,generated_none,33393,0.0,667,False,0.22801069915294647,0.0009045307524502277,False,0.5332290852228303,1010.128662109375,3765.802001953125,3291.15625,3291.15625,343.9906311035156
107,images/0107_generated_none.png,generated_none,19369,0.0,387,False,0.2508971393108368,0.0010776577983051538,False,0.6078967943706021,2574.153564453125,5217.88427734375,4977.5244140625,4977.5244140625,211.46963500976562
108,images/0108_generated_none.png,generated_none,10075,0.0,201,False,0.23258134722709656,0.002910526702180505,False,0.6434714620797497,2069.37890625,5226.51171875,4951.474609375,4951.474609375,237.52902221679688
109,images/0109_generated_none.png,generated_none,44994,0.0,899,False,0.32588064670562744,0.00042936450336128473,False,0.5508209538702111,2237.0283203125,4915.0478515625,4305.43212890625,4305.43212890625,287.36187744140625
110,images/0110_generated_none.png,generated_none,25246,0.0,504,False,0.2458365112543106,0.0002506835444364697,False,0.3670836591086787,3385.48095703125,6318.4375,5814.43701171875,5814.43701171875,206.39959716796875
111,images/0111_generated_none.png,generated_none,7772,0.0,155,False,0.24797822535037994,0.0006866839830763638,False,0.5297107114933541,1543.760498046875,4605.0810546875,4372.498046875,4372.498046875,257.2288513183594
112,images/0112_generated_none.png,generated_none,26246,0.0,524,False,0.2723589837551117,0.0003935979912057519,False,0.48358092259577795,2512.8603515625,5490.30712890625,5008.32421875,5008.32421875,221.83834838867188
113,images/0113_generated_none.png,generated_none,22701,0.0,454,False,0.22119349241256714,0.00025250803446397185,False,0.2986708365910868,2056.8876953125,4757.27880859375,4469.3828125,4469.3828125,201.06141662597656
114,images/0114_generated_none.png,generated_none,49555,0.0,991,False,0.2453739047050476,0.0006957908044569194,False,0.5289288506645817,1530.43017578125,4360.978515625,3891.541015625,3891.541015625,243.02423095703125
115,images/0115_generated_none.png,generated_none,47870,0.0,957,False,0.19218432903289795,0.0007863121572881937,False,0.3909304143862392,2007.5484619140625,4990.70947265625,4436.1181640625,4436.1181640625,237.8370819091797
116,images/0116_generated_none.png,generated_none,25050,0.0,501,False,0.23350654542446136,0.0006048879004083574,False,0.48162627052384677,2382.241943359375,5483.115234375,5037.2275390625,5037.2275390625,254.42031860351562
117,images/0117_generated_none.png,generated_none,10171,0.0,203,False,0.23813581466674805,0.0017167844343930483,False,0.6239249413604379,1704.4814453125,4793.7900390625,4424.8271484375,4424.8271484375,248.67349243164062
118,images/0118_generated_none.png,generated_none,38742,0.0,774,False,0.22273413836956024,0.0010118517093360424,False,0.5293197810789679,2233.9677734375,5189.740234375,4841.328125,4841.328125,255.6048126220703
119,images/0119_generated_none.png,generated_none,41763,0.0,835,False,0.290387898683548,0.002185968216508627,False,0.7302580140734949,1838.00634765625,4422.033203125,4216.0029296875,4216.0029296875,248.45640563964844
120,images/0120_generated_none.png,generated_none,26754,0.0,535,False,0.24482253193855286,0.0002677599841263145,False,0.3752931978107897,1882.454833984375,4536.8876953125,4193.275390625,4193.275390625,259.3388671875
121,images/0121_generated_none.png,generated_none,269,0.0,5,False,0.2319045215845108,0.0008418047800660133,False,0.524628616106333,577.2416381835938,3255.219482421875,2861.74560546875,2861.74560546875,314.1689453125
122,images/0122_generated_none.png,generated_none,12620,0.0,252,False,0.2600252032279968,0.0008007500437088311,False,0.5762314308053167,2056.715087890625,5232.40087890625,4691.1259765625,4691.1259765625,255.77191162109375
123,images/0123_generated_none.png,generated_none,44575,0.0,891,False,0.2571800947189331,0.0001230467314599082,False,0.34440969507427677,2664.955810546875,5325.65625,4844.2490234375,4844.2490234375,262.2403869628906
124,images/0124_generated_none.png,generated_none,39218,0.0,784,False,0.19454436004161835,0.000591289484873414,False,0.36317435496481626,3366.88720703125,6106.93701171875,5496.57470703125,5496.57470703125,235.45611572265625
125,images/0125_generated_none.png,generated_none,49160,0.0,983,False,0.20725750923156738,0.0006226798286661506,False,0.41164972634870994,381.06829833984375,3868.5224609375,3121.375,3121.375,351.84783935546875
126,images/0126_generated_none.png,generated_none,19577,0.0,391,False,0.2787611484527588,0.0008857654756866395,False,0.6266614542611415,2106.051513671875,4987.70703125,4752.4375,4752.4375,222.98495483398438
127,images/0127_generated_none.png,generated_none,34536,0.0,690,False,0.23222839832305908,0.0008722190395928919,False,0.5355746677091477,1536.536865234375,4398.0029296875,4157.697265625,4157.697265625,226.41009521484375
128,images/0128_generated_dot.png,generated_dot,34759,0.0,695,False,0.2966477870941162,0.0083355363458395,False,0.8053166536356529,2431.282958984375,5141.6708984375,4733.111328125,4733.111328125,238.76150512695312
129,images/0129_generated_dot.png,generated_dot,33300,0.0,666,False,0.19457846879959106,0.00019359767611604184,False,0.19272869429241593,2946.50537109375,5753.541015625,5241.8408203125,5241.8408203125,266.2502136230469
130,images/0130_generated_dot.png,generated_dot,34345,0.0,686,False,0.16524095833301544,0.0003031495143659413,False,0.1313526192337764,2354.7216796875,5270.78564453125,4696.111328125,4696.111328125,257.29779052734375
131,images/0131_generated_dot.png,generated_dot,15357,0.0,307,False,0.21231476962566376,0.0007588222506456077,False,0.45347928068803756,2091.027099609375,5300.1640625,4858.47900390625,4858.47900390625,277.9371643066406
132,images/0132_generated_dot.png,generated_dot,5944,0.0,118,False,0.19011791050434113,0.0007957044872455299,False,0.3752931978107897,1871.927490234375,4553.2490234375,4202.1123046875,4202.1123046875,213.15098571777344
133,images/0133_generated_dot.png,generated_dot,17372,0.0,347,False,0.2832473814487457,0.00018051757069770247,False,0.39014855355746675,2499.901123046875,5651.43896484375,5357.685546875,5357.685546875,234.86863708496094
134,images/0134_generated_dot.png,generated_dot,39617,0.0,792,False,0.19998224079608917,0.0016138316132128239,False,0.5191555903049258,3047.84765625,5388.236328125,4910.787109375,4910.787109375,228.35635375976562
135,images/0135_generated_dot.png,generated_dot,34249,0.0,684,False,0.27745524048805237,0.0003421622677706182,False,0.47263487099296325,2749.436767578125,5596.8193359375,4806.080078125,4806.080078125,216.5043182373047
136,images/0136_generated_dot.png,generated_dot,8651,0.0,173,False,0.2275058478116989,0.0018449058989062905,False,0.6047693510555121,2335.70703125,5149.06689453125,4818.89404296875,4818.89404296875,223.47471618652344
137,images/0137_generated_dot.png,generated_dot,24775,0.0,495,False,0.3133198022842407,0.0001568521256558597,False,0.4190774042220485,1792.0533447265625,4901.9423828125,4476.0283203125,4476.0283203125,239.81036376953125
138,images/0138_generated_dot.png,generated_dot,17876,0.0,357,False,0.16282305121421814,0.001935007981956005,False,0.3760750586395622,2275.2763671875,5043.8974609375,4706.2919921875,4706.2919921875,241.58816528320312
139,images/0139_generated_dot.png,generated_dot,49443,0.0,988,False,0.2857484817504883,0.0034657951910048723,False,0.7529319781078968,1694.5498046875,4343.56201171875,3863.46435546875,3863.46435546875,243.00421142578125
140,images/0140_generated_dot.png,generated_dot,48430,0.0,968,False,0.2662002444267273,0.0004589978198055178,False,0.5027365129007036,2466.90869140625,5329.2705078125,4831.90673828125,4831.90673828125,281.1467590332031
